CX-10-1,CX-10-2,CX-10-3,CX-10-4,CX-11-1,CX-11-2,CX-11-3,CX-11-4,WT-10,BT-11,BT-12,WT-13,BT-30,WT-31,BT-32,WT-33,BT-34,WT-35,WT-40,BT-41,WT-42,BT-43,BT-60,WT-61,WT-62,BT-63,WT-64,BT-65,BT-66,WT-67,WT-20,BT-21,WT-22,BT-23,WT-24,BT-25,WT-26,BT-27,WT-28,BT-29,FM-20,FM-30,FM-40,FM-60,ST-10,ST-11,ST-12_SE,ST-13,ST-14_S,AT-01,AT-02,ST-12_N,ST-12_SW,ST-14_E,ST-14_W,ST-14_N,Desired_Power,Power_Input_Signal,Power_Output,FM-20(kg/hr),FM-30(kg/hr),FM-40(kg/hr),FM-60(kg/hr),Timestamp, CTAH_Frequency
19.3589158,19.3314298,19.3982462,19.4510767,19.2646033,19.2724239,19.3843757,19.2903056,19.4041695,19.3759753,19.3272724,19.2867509,19.3198795,19.3876455,19.351691,19.394813,19.385336,19.4613837,19.3590194,19.4530757,19.4135127,19.4528388,19.66108,19.607326,19.4960095,19.4642675,20.0175609,19.9484663,19.7449094,19.6899812,19.5230292,19.4784977,19.4995796,19.3896589,19.340202,19.3013404,19.2795386,19.2783537,19.3137184,19.3440489,-0.0128848,-0.0053803,-0.0148673,-0.0040072,19.5205844,19.4457308,19.3535686,19.4118009,19.4599153,19.4823236,20.1957314,19.3943212,19.4857124,19.3419058,19.4547036,19.3603876,0,0,0,0.0552994,0.0431329,0.1792071,0.0002248,553.0538614,541
19.3465202,19.3370422,19.3979015,19.4732365,19.3519364,19.3521733,19.4423089,19.3103374,19.433235,19.4391576,19.3608085,19.3420898,19.3718939,19.3946391,19.355025,19.4294193,19.4443442,19.4933795,19.3771356,19.4899017,19.4811373,19.5102725,19.6310569,19.6305833,19.4910851,19.4842157,19.9747139,19.926439,19.7444168,19.7008536,19.5042137,19.475315,19.4433347,19.3355334,19.3510379,19.2598049,19.3188122,19.3368209,19.3593361,19.4060112,-0.0128848,-0.0053803,-0.0148728,-0.0040062,19.5107338,19.4294822,19.3475056,19.432458,19.4561481,19.5993403,20.1995289,19.3934711,19.4689398,19.350245,19.4499889,19.362566,0,0,0,0.0553029,0.0431341,0.1795516,0.0001937,553.1538614,541
19.3783669,19.3587012,19.3953734,19.4657342,19.3534361,19.3463277,19.445101,19.3323241,19.4319104,19.4288307,19.3446456,19.3264001,19.3462415,19.4137668,19.3524392,19.4415219,19.4232803,19.5102177,19.3887907,19.4702862,19.4522826,19.4965797,19.6443387,19.6192376,19.5057921,19.4503619,20.0216091,19.9645837,19.7402004,19.6878762,19.5589824,19.5144544,19.4360463,19.3841618,19.3396263,19.3881988,19.3126131,19.3493412,19.3429243,19.3585627,-0.0128848,-0.0053817,-0.0148739,-0.0040063,19.5428021,19.4456842,19.3383573,19.4303948,19.4251005,19.6163663,20.2172425,19.3999608,19.4917492,19.3512618,19.4291279,19.3735341,0,0,0,0.0552976,0.0431796,0.1796215,0.000196,553.2538614,541
19.344403,19.3474833,19.3852836,19.4260334,19.3499799,19.3042471,19.3802672,19.2741102,19.3647801,19.415956,19.3286134,19.3433045,19.3438049,19.3584956,19.3743138,19.3980065,19.3456439,19.5079252,19.3267189,19.4584489,19.4359437,19.4738465,19.6432807,19.6297831,19.5288936,19.4694392,20.032786,19.9840439,19.7570658,19.6936153,19.527207,19.4713056,19.3950226,19.3071158,19.326826,19.3156888,19.3045514,19.3190063,19.2997303,19.3490178,-0.0128848,-0.0053835,-0.0148739,-0.0040062,19.5044186,19.4482776,19.3352645,19.4515549,19.4269325,19.6961733,20.2106288,19.3992375,19.4889827,19.3463619,19.4510964,19.3975398,0,0,0,0.0552978,0.0432331,0.1796167,0.0001931,553.3538614,541
19.372236,19.3293489,19.3927325,19.4090799,19.3538752,19.2917918,19.3716327,19.258364,19.3883473,19.3937966,19.336565,19.3320629,19.3593282,19.3884711,19.3726171,19.4029438,19.3752234,19.4448766,19.3559735,19.4234974,19.4431604,19.5085399,19.6301105,19.6194542,19.5102723,19.4896647,20.0171736,19.9622774,19.7511508,19.6720721,19.5134515,19.5539534,19.3720229,19.3324531,19.3715089,19.2873894,19.2840717,19.2658239,19.2669119,19.3529307,-0.0128846,-0.0053837,-0.014874,-0.0040062,19.5439191,19.4489335,19.3214662,19.421997,19.4199116,19.5945497,20.276809,19.4053427,19.4516097,19.3594487,19.4227545,19.3776928,0,0,0,0.0552857,0.04324,0.1796271,0.0001935,553.4538614,541
19.3941674,19.3266392,19.4242572,19.4199928,19.4398929,19.3685804,19.3909618,19.1696211,19.423545,19.4668972,19.3528153,19.3288833,19.3954783,19.4080351,19.3976005,19.4042342,19.3980743,19.4696192,19.3834697,19.4254043,19.4839168,19.4896019,19.6326252,19.6146279,19.5023656,19.490522,20.0074316,19.984243,19.7653141,19.7598692,19.5638527,19.4769253,19.3850062,19.2878555,19.4154331,19.3258715,19.3633094,19.3028859,19.3431154,19.3388503,-0.012886,-0.0053843,-0.0148747,-0.0040062,19.5167675,19.4696297,19.3459592,19.4439978,19.4252664,19.5763217,20.2985719,19.371312,19.4468406,19.376003,19.4615119,19.3594174,0,0,0,0.0553759,0.0432588,0.1796663,0.0001943,553.5538614,541
19.315124,19.2952186,19.3792499,19.4278183,19.3629014,19.3216721,19.3301954,19.1756745,19.378626,19.3539844,19.2998641,19.3247454,19.3171196,19.387966,19.3415998,19.3624509,19.366005,19.4643239,19.3724915,19.4011597,19.4329059,19.4674926,19.6610013,19.6337699,19.5634344,19.4805338,20.0217442,19.9493373,19.7365476,19.6882481,19.5139983,19.4682815,19.3886811,19.2787343,19.3244136,19.2758345,19.2725167,19.2426556,19.2739904,19.3329958,-0.0128871,-0.005385,-0.0148714,-0.0040061,19.5195231,19.4605413,19.3427921,19.4243725,19.4741686,19.5940228,20.2535805,19.4205052,19.483359,19.3454754,19.4275004,19.3788839,0,0,0,0.0554468,0.0432816,0.1794613,0.0001899,553.6538614,541
19.2999503,19.3035049,19.3769153,19.4302221,19.3257352,19.3228916,19.3943047,19.2699033,19.4103659,19.4165257,19.3075827,19.304976,19.3383303,19.4139118,19.357207,19.3882454,19.4109898,19.4713992,19.3854019,19.4841904,19.4543429,19.512378,19.6270894,19.6135913,19.5029869,19.4942227,20.0069959,19.9591977,19.7662986,19.7414408,19.5615876,19.4737122,19.4334403,19.3391431,19.3157878,19.3055982,19.3138921,19.3063092,19.3300369,19.3824013,-0.0128848,-0.0053854,-0.0148697,-0.0040061,19.5299145,19.4974643,19.3674039,19.4179996,19.4724412,19.5375426,20.2941417,19.40626,19.4675114,19.3758274,19.4506474,19.3680086,0,0,0,0.0552979,0.0432923,0.1793558,0.0001911,553.7538614,541
19.2928117,19.3399674,19.3733228,19.4939067,19.2880187,19.3856432,19.3666617,19.2787495,19.3901983,19.3925676,19.2759057,19.2998405,19.3109124,19.4239314,19.3337651,19.4261681,19.3446649,19.5029198,19.3458082,19.4775327,19.4059891,19.490561,19.5942576,19.6155711,19.5262847,19.4850699,20.0294736,19.9679532,19.7565923,19.7004817,19.507933,19.5084068,19.4179153,19.3823773,19.3153529,19.3691405,19.2307492,19.3025567,19.2978791,19.3786797,-0.0128847,-0.0053832,-0.0148731,-0.0040062,19.525024,19.4430642,19.3516123,19.4377547,19.4718597,19.6085239,20.2101198,19.3978144,19.4903439,19.3614662,19.4322983,19.3657311,0,0,0,0.055296,0.0432251,0.1795666,0.0001929,553.8538614,541
19.3509928,19.2723203,19.4120581,19.4407239,19.3492715,19.2814999,19.4489495,19.2949419,19.4040656,19.3974318,19.3245627,19.28333,19.3626129,19.4019432,19.3649895,19.3690174,19.417113,19.4775216,19.3432846,19.4368703,19.4650608,19.4508473,19.556481,19.5960318,19.4967932,19.4686046,20.0012491,19.9756939,19.7278778,19.6918898,19.5537872,19.4479065,19.4329818,19.3085907,19.3042773,19.3030925,19.3149408,19.2701525,19.3239902,19.3538461,-0.0128849,-0.0053831,-0.0148758,-0.0040062,19.4977586,19.4368788,19.3539558,19.4234721,19.4488813,19.6168094,20.1718006,19.3911545,19.4566381,19.3486029,19.4313507,19.3706385,0,0,0,0.055307,0.0432211,0.1797359,0.0001945,553.9538614,541
19.3408121,19.3491053,19.4365775,19.483008,19.3548391,19.3607627,19.4191055,19.3172226,19.3953076,19.414261,19.3307293,19.3224358,19.3685294,19.411176,19.3840127,19.4268948,19.3721661,19.5389384,19.3772383,19.4530504,19.4795818,19.4625261,19.6637806,19.6088428,19.5484512,19.5098438,20.0398759,19.9665253,19.784282,19.6971588,19.512552,19.4933657,19.3952899,19.3872344,19.3382417,19.3512739,19.3072,19.346298,19.3033673,19.3690032,-0.0128846,-0.005386,-0.0148784,-0.004007,19.5014792,19.4491281,19.3363522,19.4128347,19.4362675,19.6390301,20.2159906,19.4048265,19.4947998,19.3355943,19.446928,19.3903273,0,0,0,0.0552893,0.043314,0.1798992,0.00022,554.0538614,541
19.3479421,19.3363316,19.3908978,19.439465,19.36602,19.3672047,19.4256461,19.2296824,19.3853783,19.4194947,19.3474601,19.2894044,19.4066066,19.4310084,19.3830589,19.4079358,19.3930098,19.51122,19.3713202,19.40141,19.4708224,19.4660847,19.6300602,19.6094578,19.4964837,19.4370252,20.0323498,19.9488224,19.7644417,19.6832342,19.5320272,19.5225529,19.3699912,19.3451123,19.378773,19.3894348,19.3347017,19.3081621,19.3326825,19.3672766,-0.0128847,-0.0053905,-0.0148811,-0.0040137,19.4690177,19.424718,19.3299452,19.421149,19.4261653,19.6790342,20.181446,19.4010266,19.4794252,19.322584,19.4264022,19.3818203,0,0,0,0.055295,0.0434517,0.1800704,0.0004272,554.1538614,541
19.3927083,19.3429515,19.4052645,19.451935,19.3763596,19.3666453,19.3865847,19.281614,19.3891544,19.4230336,19.3536506,19.3387229,19.3839749,19.3984273,19.3743366,19.431671,19.3740997,19.5117379,19.4208166,19.4364524,19.4677225,19.4698544,19.5649035,19.5973491,19.4637632,19.4348619,20.0094965,19.9813389,19.7240557,19.6956441,19.5245335,19.5363763,19.3963761,19.3710247,19.4167604,19.3433119,19.3238816,19.3122704,19.3335063,19.3590967,-0.0128852,-0.0053882,-0.0148771,-0.0040153,19.5183952,19.4655723,19.3319487,19.4284018,19.3992392,19.5946,20.2714202,19.3833652,19.4442742,19.3433447,19.455623,19.3684607,0,0,0,0.0553255,0.043381,0.1798208,0.0004781,554.2538614,541
19.3596638,19.3748278,19.3809208,19.4531789,19.3150495,19.3574641,19.3876373,19.2712917,19.422212,19.4039697,19.342619,19.3080231,19.3243194,19.4138813,19.3571765,19.4443632,19.3574134,19.478949,19.3898031,19.4497415,19.4312633,19.4812475,19.641441,19.6158661,19.4896288,19.4574126,20.0323042,19.9845085,19.7830978,19.7352766,19.5156816,19.4969691,19.4202165,19.3586157,19.3660575,19.3551582,19.2895203,19.2885724,19.351095,19.3738412,-0.0128853,-0.0053862,-0.0148765,-0.0040085,19.5355442,19.4595086,19.3419962,19.4060472,19.4526674,19.621033,20.2829174,19.4149711,19.4726163,19.3655325,19.4462712,19.3863826,0,0,0,0.0553328,0.0433193,0.1797799,0.0002657,554.3538614,541
19.3502077,19.3134797,19.4034993,19.4319287,19.3563501,19.2876316,19.3692334,19.2315531,19.3786404,19.372954,19.3216067,19.2836915,19.3381324,19.3739108,19.3480812,19.3926251,19.3606392,19.4172646,19.3909691,19.406132,19.466779,19.4878614,19.6254839,19.6370872,19.5075395,19.4878792,20.0130082,19.9791717,19.7519545,19.7249652,19.5373464,19.457284,19.4136939,19.3286341,19.3574049,19.2583525,19.2713869,19.2263574,19.3267586,19.3336303,-0.0128848,-0.0053845,-0.0148751,-0.004007,19.5160293,19.4660488,19.365124,19.4212556,19.4555606,19.5807272,20.2951673,19.3881064,19.4463674,19.3617875,19.4420575,19.3624983,0,0,0,0.0552972,0.043265,0.1796927,0.0002188,554.4538614,541
19.3295632,19.3402261,19.3456813,19.4553755,19.3080051,19.3186685,19.3979075,19.380138,19.3883246,19.3556276,19.3239821,19.3275365,19.2899517,19.3920774,19.3287883,19.4384864,19.3690692,19.4707038,19.3611757,19.4253821,19.4268035,19.5196618,19.6588391,19.6005853,19.5015846,19.4662897,20.0090948,19.9527778,19.7463818,19.6902699,19.484634,19.4891346,19.414276,19.3623891,19.3048683,19.3520228,19.2444373,19.2757203,19.3112791,19.3086725,-0.0128838,-0.0053868,-0.0148702,-0.0040081,19.5122942,19.4530746,19.3384039,19.4083875,19.4343706,19.5838801,20.3030447,19.4002443,19.4680866,19.3486808,19.4445573,19.356263,0,0,0,0.0552389,0.0433367,0.1793857,0.000252,554.5538614,541
19.2926113,19.3146495,19.3910603,19.4021957,19.3927188,19.281588,19.4320829,19.1635931,19.3471124,19.357538,19.2794916,19.2631396,19.3529829,19.3823631,19.3490206,19.3829027,19.3499684,19.4246004,19.3888706,19.444545,19.4715505,19.4104304,19.6323105,19.6105242,19.5098675,19.5011034,20.0151417,19.9706571,19.7403581,19.7266265,19.543119,19.4647157,19.4133082,19.3282484,19.3585107,19.2916883,19.3044848,19.2466608,19.3145963,19.3404247,-0.0128847,-0.0053853,-0.0148706,-0.0040103,19.515322,19.4537338,19.3779217,19.4347682,19.4619001,19.5892748,20.2131278,19.3907159,19.4790669,19.3712739,19.4491079,19.3774341,0,0,0,0.0552954,0.043291,0.1794109,0.0003206,554.6538614,541
19.3392121,19.3337622,19.3944182,19.4245065,19.3657495,19.315516,19.4218602,19.2415372,19.4029477,19.4481971,19.3254281,19.2936746,19.3750167,19.3783337,19.3597196,19.3528483,19.4198988,19.4859921,19.3910368,19.4708737,19.4604507,19.4547653,19.6421366,19.6040106,19.5173274,19.4713741,20.0227575,19.9503508,19.7669176,19.6883151,19.552482,19.4894774,19.3985085,19.3203179,19.3179033,19.2719304,19.33141,19.3171924,19.3615113,19.3598527,-0.0128855,-0.0053843,-0.0148739,-0.004008,19.5158716,19.4381744,19.3452999,19.4109712,19.4779792,19.6411184,20.1757398,19.3990841,19.4652216,19.3323088,19.422072,19.3737741,0,0,0,0.0553447,0.0432601,0.1796162,0.000249,554.7538614,541
19.3525475,19.3615513,19.3892083,19.4140849,19.3707277,19.2586438,19.3982776,19.1330871,19.3802692,19.3582341,19.3466258,19.2805127,19.3548632,19.384954,19.3048535,19.3565099,19.3998684,19.4534094,19.4265911,19.410955,19.4699431,19.4261173,19.6567609,19.6283452,19.5087435,19.4824507,20.0294915,19.9779095,19.7438261,19.7012099,19.5560699,19.4873809,19.3938054,19.3122965,19.3399156,19.2903902,19.3043716,19.2591083,19.2987042,19.3238225,-0.0128855,-0.0053832,-0.0148713,-0.0040061,19.5297638,19.4461466,19.3613297,19.4335147,19.4301482,19.6378052,20.209091,19.385497,19.4695227,19.3555669,19.4521799,19.3908701,0,0,0,0.0553434,0.0432238,0.1794571,0.0001917,554.8538614,541
19.3864962,19.3173082,19.4198477,19.3857313,19.3442671,19.3025622,19.4129037,19.2171716,19.3919455,19.3753605,19.3489325,19.3017777,19.3532119,19.3565291,19.3968409,19.3378436,19.4089238,19.4579629,19.369688,19.4220479,19.4391051,19.386747,19.6729719,19.6111676,19.5109848,19.477112,20.028256,19.9428348,19.7513494,19.6900291,19.536913,19.4492699,19.3933592,19.2360151,19.3706222,19.2841327,19.3296305,19.2791561,19.3179058,19.3375733,-0.0128851,-0.005382,-0.0148731,-0.0040064,19.5351659,19.4572351,19.3496739,19.4438329,19.4538552,19.7332619,20.1738856,19.4141189,19.4715492,19.3511965,19.435851,19.3779705,0,0,0,0.0553161,0.0431869,0.1795681,0.0002009,554.9538614,541
19.3989497,19.3247875,19.4323157,19.4335002,19.3818524,19.334464,19.3872937,19.2524628,19.3970543,19.4032143,19.4022199,19.3662068,19.3837917,19.3939795,19.3648782,19.399233,19.3968638,19.4857012,19.3934305,19.4663974,19.4746884,19.4867693,19.6043399,19.6017349,19.4894695,19.4958651,20.0225862,19.9825982,19.7466232,19.6966674,19.5558382,19.5008877,19.4184499,19.3298366,19.3499864,19.3765236,19.3068603,19.315865,19.3172099,19.3501466,-0.0128838,-0.0053831,-0.0148712,-0.0040087,19.5644588,19.4836903,19.3486502,19.4331034,19.4325327,19.6209663,20.2842696,19.4062247,19.480008,19.3596575,19.4512477,19.3760061,0,0,0,0.0552404,0.0432218,0.1794519,0.0002706,555.0538614,541
19.3540656,19.3322662,19.3671811,19.3946651,19.3290327,19.30818,19.3873237,19.2292666,19.4469384,19.4142455,19.3427793,19.3167141,19.3527762,19.3958981,19.3534921,19.3646283,19.4148566,19.4840301,19.3761639,19.4266279,19.4420266,19.4858509,19.6016084,19.6127387,19.575084,19.5092401,20.0241737,19.9685684,19.7354273,19.6876013,19.5236238,19.45493,19.423896,19.3213034,19.3856878,19.3532275,19.2939877,19.2833237,19.3300289,19.3778916,-0.0128874,-0.0053862,-0.0148711,-0.0040071,19.54945,19.4575452,19.3390844,19.4201649,19.4393276,19.5963614,20.2899687,19.3954755,19.4782043,19.3644876,19.4400383,19.3678047,0,0,0,0.0554627,0.0433178,0.1794409,0.0002215,555.1538614,541
19.3446245,19.3403594,19.3894539,19.4636058,19.3870846,19.40438,19.3502746,19.3154422,19.3820609,19.4194943,19.3142574,19.2801333,19.3120272,19.3857176,19.3288104,19.4020243,19.37383,19.4806749,19.3527333,19.4579248,19.4406314,19.4922728,19.624105,19.6042128,19.5343466,19.5130294,20.0322338,19.9865677,19.7555663,19.6888008,19.5332092,19.4564625,19.4000788,19.3557725,19.3329021,19.3362195,19.2622843,19.3288739,19.3321689,19.3992223,-0.0128857,-0.0053861,-0.0148752,-0.0040098,19.525347,19.4438611,19.362124,19.4381927,19.4793039,19.5967941,20.2967854,19.4080881,19.4867549,19.3673538,19.4501667,19.3701971,0,0,0,0.0553583,0.0433158,0.1796976,0.0003058,555.2538614,541
19.3461723,19.3331399,19.4078916,19.4749342,19.3330199,19.3190394,19.4144457,19.2364898,19.4113284,19.3615736,19.3118509,19.2786746,19.3382988,19.3840283,19.3890369,19.4371305,19.4250483,19.4918516,19.3651149,19.4475622,19.5323634,19.5738109,19.6328038,19.6124383,19.5496787,19.5032549,20.0096206,19.9426547,19.7426464,19.7068963,19.5691439,19.4518959,19.4222832,19.3644737,19.3435307,19.3345266,19.3065652,19.2508744,19.3544113,19.3084419,-0.0128852,-0.0053848,-0.0148769,-0.0040113,19.475741,19.4378383,19.3641562,19.4331258,19.464854,19.6007963,20.3296293,19.3966157,19.4641592,19.3554149,19.4409277,19.3769762,0,0,0,0.0553277,0.0432761,0.179805,0.0003544,555.3538614,541
19.3582642,19.3423888,19.4166761,19.4538698,19.3745038,19.3313799,19.4083141,19.2964761,19.4068348,19.4177328,19.3355751,19.2841534,19.3511072,19.3916231,19.372547,19.401926,19.3817874,19.4936049,19.3994755,19.4767054,19.5202896,19.4790742,19.59144,19.6023337,19.5035702,19.4779877,20.0479241,19.9674758,19.736465,19.7156305,19.5480023,19.5003939,19.4219834,19.3400055,19.3782297,19.4192171,19.3412669,19.3002727,19.3240946,19.3643759,-0.0128876,-0.0053846,-0.0148766,-0.0040078,19.4810679,19.4448239,19.3829894,19.4515656,19.4757524,19.605992,20.2047529,19.4092879,19.4927834,19.3653281,19.4622499,19.3740947,0,0,0,0.0554724,0.0432702,0.1797892,0.0002449,555.4538614,541
19.3257424,19.327638,19.4221585,19.4657478,19.3539236,19.3077172,19.4149909,19.2460413,19.3833197,19.4096181,19.3086048,19.2886992,19.3621458,19.3995808,19.3994014,19.4048505,19.4235667,19.5121621,19.3807508,19.4068125,19.4648536,19.4361893,19.6313065,19.6168612,19.4858866,19.4605401,20.0070519,19.9441086,19.7538075,19.6974597,19.5433762,19.4661575,19.414987,19.3585983,19.3462638,19.305033,19.3351271,19.2768329,19.3140445,19.3315795,-0.0128856,-0.0053839,-0.0148757,-0.0040059,19.5088323,19.4181041,19.3474991,19.4178341,19.4894281,19.6648566,20.1687028,19.4031784,19.4801377,19.3403576,19.43139,19.3756619,0,0,0,0.0553479,0.0432456,0.179731,0.0001852,555.5538614,541
19.3256685,19.3349097,19.3812805,19.4151603,19.2582976,19.2537947,19.3591931,19.223169,19.3635803,19.3443878,19.3009019,19.3155939,19.3877492,19.4000693,19.3458306,19.3917962,19.3721311,19.4647634,19.3689649,19.415639,19.473679,19.450227,19.643884,19.6012586,19.5077059,19.4539342,20.0776276,19.9661865,19.7496166,19.6707744,19.4772303,19.498786,19.4002375,19.3414775,19.3202025,19.2251714,19.3149894,19.2533747,19.3076611,19.3631082,-0.0128846,-0.0053835,-0.0148738,-0.0040077,19.5104693,19.4119232,19.3249674,19.4110096,19.419566,19.6534061,20.1790255,19.4005512,19.475446,19.3238167,19.4089049,19.3818681,0,0,0,0.055289,0.0432339,0.1796142,0.0002405,555.6538614,541
19.3399598,19.3655498,19.3596486,19.4736034,19.3260018,19.3297931,19.3900936,19.3026599,19.4020368,19.3871106,19.3315693,19.3123756,19.3297907,19.3852352,19.3396234,19.4149678,19.4028851,19.4796406,19.3727068,19.4627332,19.4179591,19.4423603,19.6787561,19.6366075,19.5125075,19.4850305,20.0292145,19.9889905,19.7679332,19.6973811,19.5053402,19.4856798,19.4020547,19.3442428,19.3232031,19.2568497,19.2713061,19.2843401,19.3013551,19.3423493,-0.0128836,-0.005383,-0.0148707,-0.004007,19.5309085,19.463874,19.3281173,19.4452473,19.4412433,19.66446,20.1323525,19.4055959,19.4810175,19.3580608,19.4497716,19.3779635,0,0,0,0.0552275,0.0432186,0.1794213,0.0002192,555.7538614,541
19.3362866,19.3277562,19.3458972,19.4205299,19.3444755,19.314382,19.3385891,19.2537527,19.3803578,19.3879395,19.3783953,19.3269784,19.367519,19.414904,19.3593135,19.431812,19.3936688,19.4557387,19.3924589,19.4168615,19.4308391,19.4874559,19.6559828,19.628751,19.4688806,19.4430593,20.0285941,19.9611577,19.7692064,19.7183059,19.5186853,19.525791,19.3661223,19.3630421,19.3518163,19.3008703,19.2584506,19.2729069,19.3265271,19.3350575,-0.0128845,-0.0053848,-0.0148693,-0.0040063,19.5219048,19.4558165,19.3300097,19.4345095,19.4233643,19.6353886,20.2780985,19.4077249,19.4778608,19.3591683,19.4356834,19.3847572,0,0,0,0.0552784,0.0432737,0.1793343,0.0001971,555.8538614,541
19.3316367,19.3103102,19.3319803,19.3753411,19.347856,19.2969096,19.4208895,19.2429361,19.4195388,19.4043763,19.3159265,19.3377267,19.3630471,19.3891097,19.3856422,19.3505756,19.4216539,19.4261552,19.4220228,19.4926164,19.4568472,19.5167769,19.6647317,19.6282652,19.4830813,19.4747905,20.0248529,19.9737437,19.7538629,19.7084064,19.5498716,19.46839,19.4063217,19.3236302,19.3435946,19.3007048,19.2876712,19.2862493,19.3478827,19.3926636,-0.0128872,-0.0053829,-0.0148747,-0.0040074,19.5393078,19.4492962,19.3455244,19.4303985,19.4436952,19.6150594,20.3050921,19.4042839,19.4744608,19.3557674,19.4375358,19.3680883,0,0,0,0.055452,0.0432162,0.1796712,0.0002326,555.9538614,541
19.3404112,19.3323548,19.4350296,19.4336082,19.4596668,19.3314916,19.4011852,19.2075814,19.4122018,19.3835343,19.2827101,19.2552196,19.414276,19.4156975,19.3899679,19.3880725,19.3961279,19.4574868,19.4342567,19.4508396,19.4598415,19.4638687,19.6415633,19.6320913,19.504674,19.5096482,20.0127375,19.96352,19.7590227,19.7206695,19.5389264,19.4711824,19.4200125,19.3437211,19.4083029,19.3346161,19.3611541,19.2500159,19.3469878,19.3543331,-0.0128879,-0.005386,-0.014875,-0.0040065,19.5134558,19.4826626,19.3656298,19.4262497,19.4483485,19.6019727,20.3319862,19.3990369,19.4804984,19.359674,19.4549815,19.3613326,0,0,0,0.0554928,0.0433122,0.1796903,0.0002039,556.0538614,541
19.339945,19.3501337,19.4191072,19.4584327,19.4255037,19.3113003,19.417805,19.1860479,19.4340051,19.4138678,19.3282439,19.3021778,19.4085687,19.3789532,19.4270426,19.3962437,19.4140125,19.4564181,19.4383389,19.4776628,19.4731621,19.4866642,19.633389,19.6042615,19.5163941,19.481811,20.0302613,19.9438939,19.784368,19.7183169,19.5593153,19.480441,19.4420649,19.3202828,19.3644722,19.3452798,19.3822423,19.3206365,19.3618939,19.3924581,-0.0128857,-0.0053863,-0.0148723,-0.0040062,19.5239031,19.446918,19.3457521,19.4082757,19.4592644,19.6086426,20.3395915,19.4056962,19.4980584,19.3450147,19.4457615,19.3646811,0,0,0,0.0553578,0.0433209,0.179516,0.0001944,556.1538614,541
19.3628095,19.3718132,19.4301922,19.4489074,19.3479788,19.3389748,19.3937835,19.2971086,19.3981122,19.4168286,19.2890515,19.2416537,19.3858999,19.385663,19.3367785,19.404542,19.3754002,19.467558,19.4276286,19.4667166,19.4605575,19.4776132,19.7079806,19.635525,19.4981602,19.491054,20.0126775,19.9710323,19.7333942,19.7201359,19.5009181,19.4833894,19.405213,19.3101992,19.3745387,19.3311778,19.3169603,19.2906567,19.3233468,19.3491747,-0.0128863,-0.0053866,-0.0148727,-0.0040063,19.5163811,19.4668744,19.3875106,19.4435577,19.4803532,19.5882361,20.2293553,19.4069382,19.4807493,19.37888,19.4388974,19.3594512,0,0,0,0.0553906,0.0433307,0.1795422,0.0001959,556.2538614,541
19.3602629,19.3062372,19.4533551,19.4118968,19.3521905,19.2863152,19.4086536,19.2591355,19.3827717,19.3891687,19.2418347,19.2318806,19.3734952,19.3960034,19.3397621,19.3935469,19.3644043,19.4444827,19.4044071,19.4487087,19.4240709,19.4624485,19.6083387,19.618048,19.5043653,19.4820992,20.0392186,19.9523796,19.7445629,19.6680878,19.546488,19.4898783,19.4188104,19.3050792,19.3487322,19.3231413,19.305132,19.274562,19.3256321,19.3571465,-0.0128853,-0.0053855,-0.0148738,-0.0040068,19.522263,19.4315374,19.3784677,19.4127311,19.5136494,19.6307144,20.20532,19.4147169,19.473851,19.3433101,19.4169993,19.3821682,0,0,0,0.0553288,0.043297,0.1796115,0.000211,556.3538614,541
19.3663862,19.370651,19.4006191,19.4510804,19.3577345,19.3224288,19.448844,19.2905708,19.4405418,19.440068,19.3483894,19.3370158,19.3997164,19.4172482,19.4152116,19.4296631,19.4076303,19.5078354,19.3934358,19.4746936,19.4754043,19.4659289,19.6096939,19.610878,19.5178009,19.4659255,20.0354481,19.96257,19.7523905,19.6932013,19.5667152,19.5169769,19.4264872,19.3563574,19.387905,19.3428867,19.3616054,19.3390955,19.3686787,19.385027,-0.0128878,-0.0053851,-0.0148745,-0.0040063,19.5270641,19.4458154,19.3429906,19.4250428,19.4349718,19.6447911,20.1950188,19.4043565,19.4766859,19.3361939,19.4264432,19.3632058,0,0,0,0.0554887,0.0432834,0.1796566,0.0001983,556.4538614,541
19.3281488,19.2952106,19.4012629,19.3775703,19.3368162,19.3019828,19.3583532,19.2104781,19.4075227,19.3907013,19.3635658,19.3012467,19.3670974,19.382735,19.3408828,19.3825843,19.413621,19.446314,19.3874957,19.4237442,19.4521723,19.4874682,19.5883984,19.5981082,19.5057392,19.4796831,20.022454,19.9644821,19.7722954,19.7012705,19.5141397,19.4828727,19.4174897,19.3191609,19.409752,19.3886661,19.2855917,19.2765864,19.3317924,19.3737316,-0.0128877,-0.0053825,-0.0148754,-0.0040062,19.5038305,19.451006,19.3420217,19.4176373,19.4355671,19.6284053,20.0475984,19.4007816,19.4673861,19.3486909,19.4320135,19.3693049,0,0,0,0.0554826,0.0432045,0.179715,0.0001949,556.5538614,541
